sku,image_url
NTS1-C309,https://cdn.globalso.com/aolga-hk/166.jpg
NTS1-C201,https://cdn.globalso.com/aolga-hk/201.jpg
NTS1-C203,https://cdn.globalso.com/aolga-hk/C203.jpg
NTS1-C203_2,https://cdn.globalso.com/aolga-hk/C203-1.jpg
NTS1-C189,https://cdn.globalso.com/aolga-hk/C189.jpg
NTS1-BY-5926,https://cdn.globalso.com/aolga-hk/254.jpg
NTS1-BY-5926_2,https://cdn.globalso.com/aolga-hk/162.jpg
NTS1-BY-5913,https://cdn.globalso.com/aolga-hk/252.jpg
NTS1-BY-5913_2,https://cdn.globalso.com/aolga-hk/160.jpg
NTS1-EKS07228E-3,https://cdn.globalso.com/aolga-hk/119.png
NTS1-EKS07228E-3_2,https://cdn.globalso.com/aolga-hk/214.png
NTS1-EKS07228E-3_3,https://cdn.globalso.com/aolga-hk/39.png
NTS1-EKS07228E-3_4,https://cdn.globalso.com/aolga-hk/45.png
NTS1-EKS07228E-3_5,https://cdn.globalso.com/aolga-hk/51.png
NTS1-LL-08P01,https://cdn.globalso.com/aolga-hk/LL-08P0112.png
NTS1-LL-08P01_2,https://cdn.globalso.com/aolga-hk/LL-08P0123.png
NTS1-LL-08P01_3,https://cdn.globalso.com/aolga-hk/LL-08P0131.png
NTS1-LL-08P01_4,https://cdn.globalso.com/aolga-hk/LL-08P0141.png
NTS1-LL-08P01_5,https://cdn.globalso.com/aolga-hk/LL-08P0151.png
NTS1-HOT-W20T,https://cdn.globalso.com/aolga-hk/186.jpg
NTS1-F-677T,https://cdn.globalso.com/aolga-hk/188.jpg
NTS1-EKS06227A-1,https://cdn.globalso.com/aolga-hk/1198.jpg
NTS1-EKS06227A-1_2,https://cdn.globalso.com/aolga-hk/2121.jpg
NTS1-EKS06227A-1_3,https://cdn.globalso.com/aolga-hk/439.jpg
NTS1-EKS06618XH-4S,https://cdn.globalso.com/aolga-hk/1196.jpg
NTS1-EKS06618XH-4S_2,https://cdn.globalso.com/aolga-hk/2119.jpg
NTS1-EKS06618XH-4S_3,https://cdn.globalso.com/aolga-hk/387.jpg
NTS1-LL-8516,https://cdn.globalso.com/aolga-hk/LL-8516.jpg
NTS1-GL-B04E5B,https://cdn.globalso.com/aolga-hk/5b.jpg
NTS1-GL-B04E5B_2,https://cdn.globalso.com/aolga-hk/54654.jpg
NTS1-GL-B04E5B_3,https://cdn.globalso.com/aolga-hk/5b2.jpg
NTS1-GL-B04E5B_4,https://cdn.globalso.com/aolga-hk/未标题-19.jpg
NTS1-GL-B04E5B_5,https://cdn.globalso.com/aolga-hk/5b3.jpg
NTS1-GL-B04E5B_6,https://cdn.globalso.com/aolga-hk/4864.jpg
NTS1-GL-B04E5B_7,https://cdn.globalso.com/aolga-hk/未标题-3.jpg
NTS1-GL-B04E5B_8,https://cdn.globalso.com/aolga-hk/5b4.jpg
NTS1-EKS06226B-1,https://cdn.globalso.com/aolga-hk/180.jpg
NTS1-EKS06226B-1_2,https://cdn.globalso.com/aolga-hk/258.jpg
