sku,image_url
NTS1-K-JG001,"https://cdn.globalso.com/aolga-hk/1120.jpg,https://cdn.globalso.com/aolga-hk/283.jpg,https://cdn.globalso.com/aolga-hk/365.jpg"
NTS1-K-BE003,"https://cdn.globalso.com/aolga-hk/1119.jpg,https://cdn.globalso.com/aolga-hk/360.jpg,https://cdn.globalso.com/aolga-hk/364.jpg"
NTS1-K-JG003,"https://cdn.globalso.com/aolga-hk/1117.jpg,https://cdn.globalso.com/aolga-hk/431.jpg,https://cdn.globalso.com/aolga-hk/281.jpg,https://cdn.globalso.com/aolga-hk/359.jpg"
NTS1-K-FG800,"https://cdn.globalso.com/aolga-hk/1109.jpg,https://cdn.globalso.com/aolga-hk/358.jpg,https://cdn.globalso.com/aolga-hk/280.jpg,https://cdn.globalso.com/aolga-hk/430.jpg"
NTS1-K-FG001,"https://cdn.globalso.com/aolga-hk/1107.jpg,https://cdn.globalso.com/aolga-hk/279.jpg,https://cdn.globalso.com/aolga-hk/357.jpg,https://cdn.globalso.com/aolga-hk/429.jpg"
NTS1-K-FG003B,"https://cdn.globalso.com/aolga-hk/1105.jpg,https://cdn.globalso.com/aolga-hk/356.jpg,https://cdn.globalso.com/aolga-hk/278.jpg,https://cdn.globalso.com/aolga-hk/355.jpg,https://cdn.globalso.com/aolga-hk/428.jpg"
NTS1-K-FG003,"https://cdn.globalso.com/aolga-hk/zhutu2.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Electronic-Password-Safes-K-FG003（3）.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Electronic-Password-Safes-K-FG003（5）.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Electronic-Password-Safes-K-FG003（6）.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Electronic-Password-Safes-K-FG003（2）.jpg"
NTS1-K-JG003,"https://cdn.globalso.com/aolga-hk/zhuti.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Electronic-Password-Safes-K-JG003（5）.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Electronic-Password-Safes-K-JG003（1）1.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Electronic-Password-Safes-K-JG003（4）.jpg"
NTS1-DT-02,https://cdn.globalso.com/aolga-hk/5665.jpg
NTS1-DT-01,https://cdn.globalso.com/aolga-hk/48666.jpg
NTS1-T21AE,"https://cdn.globalso.com/aolga-hk/217.png,https://cdn.globalso.com/aolga-hk/123.png,https://cdn.globalso.com/aolga-hk/312.png,https://cdn.globalso.com/aolga-hk/48.png,https://cdn.globalso.com/aolga-hk/53.png"
NTS1-MW-830,"https://cdn.globalso.com/aolga-hk/122.png,https://cdn.globalso.com/aolga-hk/216.png,https://cdn.globalso.com/aolga-hk/311.png,https://cdn.globalso.com/aolga-hk/47.png"
NTS1-SW-103,"https://cdn.globalso.com/aolga-hk/310.jpg,https://cdn.globalso.com/aolga-hk/115.jpg,https://cdn.globalso.com/aolga-hk/218.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Electric-Steam-Iron-SW-103（1）.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Electric-Steam-Iron-SW-103（3）.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Electric-Steam-Iron-SW-103.jpg"
NTS1-GT001,"https://cdn.globalso.com/aolga-hk/48.jpg,https://cdn.globalso.com/aolga-hk/39.jpg,https://cdn.globalso.com/aolga-hk/Y21.jpg"
